Produto Id __,Categoria,Categorias Nome,subCategoria Id,Categoria de Tamanho id,Código Ref,Possui Variação,Produto,Descrição,Concentrado,TMP Concentrado,Look Valor Variação,TMP Valor Variação,TMP Promoção Variação,Valor Original,Se valor promocional,Valor Correto Original,Se valor promocional variação,Se valor correto,Variações do Produto,Valor Final do Produto com Variação,TMP Valor vitrine,Soma total,TMP Valor total,Imagem,Se Imagem,Entry Quantidade,Entry Tamanhos,TMP Chave tripla,TMP_Produto ID + Fragrancia ID,Mensagem Whatsapp,Link Whatsapp,Conta Relacionado,Nome/Tamanho nome,Novidades,Mais Vendidos,Soma mais vendidos,Soma os mais vendidos,Primeira Imagem,Entry Cor antigo,Entry Fragrância,Nome/Fragrância nome,Indisponível,Tamanho sem cor,Cores dos Produtos,Entry Cor,Nome/Cor Nome,Promoção Original
afMngFMPQhiXpcdOwtcAkg,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,XOZbJUItSVaOsxMfQ8INGg,4fbKznm1SBK0oo9kp.oM7Q,7896952533931,Não tem variação,Porta Sabonete Liquido Preto,,," a partir de R$10,60",,,,"10,6","10,6","R$10,60",,"R$10,60",,"R$10,60","a partir de R$10,60",," x R$10,60 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/WBPGtVXMyIoK2RhEBl4g.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/WBPGtVXMyIoK2RhEBl4g.png,,,afMngFMPQhiXpcdOwtcAkg   ,afMngFMPQhiXpcdOwtcAkg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Porta Sabonete Liquido Preto%0A
#c, #n%0A%0A
 x R$10,60 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Porta Sabonete Liquido Preto%0A
#c, #n%0A%0A
 x R$10,60 -> %0A%0A
Obrigado",49,,,,2,5396,,,,,,,,,,
f75C-PieRPapTLYDKm6l1Q,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,1efX3.JjTqq1A6wqNY47IA,4fbKznm1SBK0oo9kp.oM7Q,7896952533955,Não tem variação,"Lixeira De Pia Juta 3,7lts Tampa Movel Preta",,," a partir de R$17,20",,,,"17,2","17,2","R$17,20",,"R$17,20",,"R$17,20","a partir de R$17,20",," x R$17,20 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/si55JkfO7yXyMyiKEJVG.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/si55JkfO7yXyMyiKEJVG.png,,,f75C-PieRPapTLYDKm6l1Q   ,f75C-PieRPapTLYDKm6l1Q ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira De Pia Juta 3,7lts Tampa Movel Preta%0A
#c, #n%0A%0A
 x R$17,20 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira De Pia Juta 3,7lts Tampa Movel Preta%0A
#c, #n%0A%0A
 x R$17,20 -> %0A%0A
Obrigado",76,,,,,5396,,,,,,,,,,
6OucU8bjSfKoi-aHtsXtCA,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,1efX3.JjTqq1A6wqNY47IA,4fbKznm1SBK0oo9kp.oM7Q,7897848775435,Não tem variação,Lixeira C/ Pedal Preta 40 Lts Reforçada  ,,," a partir de R$87,80",,,,"87,8","87,8","R$87,80",,"R$87,80",,"R$87,80","a partir de R$87,80",," x R$87,80 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/Go8ADnp8AigVgpVlt6ob.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/Go8ADnp8AigVgpVlt6ob.png,,,6OucU8bjSfKoi-aHtsXtCA   ,6OucU8bjSfKoi-aHtsXtCA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira C/ Pedal Preta 40 Lts Reforçada  %0A
#c, #n%0A%0A
 x R$87,80 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira C/ Pedal Preta 40 Lts Reforçada  %0A
#c, #n%0A%0A
 x R$87,80 -> %0A%0A
Obrigado",76,,,,1,5396,,,,,,,,,,
EBZe.KpLS7GqOAX-GjkN2g,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,XOZbJUItSVaOsxMfQ8INGg,4fbKznm1SBK0oo9kp.oM7Q,7896679700777,Não tem variação,Porta Escovas E Creme Dental C Tampa Rainha ,,, a partir de ,,,,,,,,,,,a partir de ,, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/2HuZC1B2mp5xpoo3c4JY.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/2HuZC1B2mp5xpoo3c4JY.png,,,EBZe.KpLS7GqOAX-GjkN2g   ,EBZe.KpLS7GqOAX-GjkN2g ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Porta Escovas E Creme Dental C Tampa Rainha %0A
#c, #n%0A%0A
 x  -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Porta Escovas E Creme Dental C Tampa Rainha %0A
#c, #n%0A%0A
 x  -> %0A%0A
Obrigado",49,,,,,5396,,,,,,,,,,
bh.Ms8ahQ5OxpaZtGATlSg,Ogk4f-iiQO-Kqng-9IgsuA,Variedades,HXzi84v.Qbm8n44DmUf4xA,ViU2USNJRHq0ozZts2ayIg,7897848793477,Não tem variação,"Container Cinza 38,2 Lts N.4",,," a partir de R$67,20",,,,"67,2","67,2","R$67,20",,"R$67,20",,"R$67,20","a partir de R$67,20",," x R$67,20 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/VTRFu2dJeVk7EnU2bcxT.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/VTRFu2dJeVk7EnU2bcxT.png,,,bh.Ms8ahQ5OxpaZtGATlSg   ,bh.Ms8ahQ5OxpaZtGATlSg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Container Cinza 38,2 Lts N.4%0A
#c, #n%0A%0A
 x R$67,20 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Container Cinza 38,2 Lts N.4%0A
#c, #n%0A%0A
 x R$67,20 -> %0A%0A
Obrigado",9,,,,,5396,,,,,,,,,,
LV2.SJ9SSbOAdbDaDpBRDQ,Ogk4f-iiQO-Kqng-9IgsuA,Variedades,HXzi84v.Qbm8n44DmUf4xA,ViU2USNJRHq0ozZts2ayIg,7897848793576,Não tem variação,"Container Cinza 54,5 Lts C Rodizio N.5 ",,, a partir de ,,,,,,,,,,,a partir de ,, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/88pQ7YvAkN5EWcKW8OZr.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/88pQ7YvAkN5EWcKW8OZr.png,,,LV2.SJ9SSbOAdbDaDpBRDQ   ,LV2.SJ9SSbOAdbDaDpBRDQ ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Container Cinza 54,5 Lts C Rodizio N.5 %0A
#c, #n%0A%0A
 x  -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Container Cinza 54,5 Lts C Rodizio N.5 %0A
#c, #n%0A%0A
 x  -> %0A%0A
Obrigado",9,,,,,5396,,,,,,,,,,
FbqfnsNoSuKqsJ3XNR7CBg,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,M7yNMddeQ-yfTVz6KtyLrg,4fbKznm1SBK0oo9kp.oM7Q,7898233170200,Não tem variação,Escorredor De Pratos Duplo Tubolar Pintado Preto ,,," a partir de R$92,90",,,,"92,9","92,9","R$92,90",,"R$92,90",,"R$92,90","a partir de R$92,90",," x R$92,90 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/W7UfQyvDcu5EqfwTNqUB.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/W7UfQyvDcu5EqfwTNqUB.png,,,FbqfnsNoSuKqsJ3XNR7CBg   ,FbqfnsNoSuKqsJ3XNR7CBg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Escorredor De Pratos Duplo Tubolar Pintado Preto %0A
#c, #n%0A%0A
 x R$92,90 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Escorredor De Pratos Duplo Tubolar Pintado Preto %0A
#c, #n%0A%0A
 x R$92,90 -> %0A%0A
Obrigado",20,,,,,5396,,,,,,,,,,
YsaSSXnUSZiOlT6W0gteEg,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,c6y8usQHSvWCWn20bzy8Lg,4fbKznm1SBK0oo9kp.oM7Q,7898264711212,Não tem variação,Bacia Canelada Grande 5 Lts Erca  ,,," a partir de R$10,40",,,,"10,4","10,4","R$10,40",,"R$10,40",,"R$10,40","a partir de R$10,40",," x R$10,40 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/odA7s74Zra4SqaBzVdvQ.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/odA7s74Zra4SqaBzVdvQ.png,,,YsaSSXnUSZiOlT6W0gteEg   ,YsaSSXnUSZiOlT6W0gteEg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Bacia Canelada Grande 5 Lts Erca  %0A
#c, #n%0A%0A
 x R$10,40 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Bacia Canelada Grande 5 Lts Erca  %0A
#c, #n%0A%0A
 x R$10,40 -> %0A%0A
Obrigado",33,,,,,5396,,,,,,,,,,
gA2q7assTrCYk7N8Ke.iTA,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,c6y8usQHSvWCWn20bzy8Lg,4fbKznm1SBK0oo9kp.oM7Q,7897848700352,Não tem variação,BACIA GRANDE 26 LTS CANELADA Nova ,,," a partir de R$18,40",,,,"18,4","18,4","R$18,40",,"R$18,40",,"R$18,40","a partir de R$18,40",," x R$18,40 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/0t1cfQcqIfcbS3xDh1C2.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/0t1cfQcqIfcbS3xDh1C2.png,,,gA2q7assTrCYk7N8Ke.iTA   ,gA2q7assTrCYk7N8Ke.iTA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
BACIA GRANDE 26 LTS CANELADA Nova %0A
#c, #n%0A%0A
 x R$18,40 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
BACIA GRANDE 26 LTS CANELADA Nova %0A
#c, #n%0A%0A
 x R$18,40 -> %0A%0A
Obrigado",33,,,,,5396,,,,,,,,,,
OmxuhXrMT12V2KCkaZki0g,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,1efX3.JjTqq1A6wqNY47IA,4fbKznm1SBK0oo9kp.oM7Q,7897848705180,Não tem variação,Lixeira Fechada Colors 27 Lts Com Tampa Plasnew ,,," a partir de R$28,90",,,,"28,9","28,9","R$28,90",,"R$28,90",,"R$28,90","a partir de R$28,90",," x R$28,90 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/iC5Y1MMptMQJeSG1LDlo.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/iC5Y1MMptMQJeSG1LDlo.png,,,OmxuhXrMT12V2KCkaZki0g   ,OmxuhXrMT12V2KCkaZki0g ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira Fechada Colors 27 Lts Com Tampa Plasnew %0A
#c, #n%0A%0A
 x R$28,90 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira Fechada Colors 27 Lts Com Tampa Plasnew %0A
#c, #n%0A%0A
 x R$28,90 -> %0A%0A
Obrigado",76,,,,,5396,,,,,,,,,,
Xw4nXgUyTNaZ3TdqPS9-aw,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,1efX3.JjTqq1A6wqNY47IA,4fbKznm1SBK0oo9kp.oM7Q,7897848705203,Não tem variação,"Lixeira Fechada Colors 53lts Com Tampa Plasnew
",,," a partir de R$49,50",,,,"49,5","49,5","R$49,50",,"R$49,50",,"R$49,50","a partir de R$49,50",," x R$49,50 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/Bwu5IJXmsuYfBTcxKySc.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/Bwu5IJXmsuYfBTcxKySc.png,,,Xw4nXgUyTNaZ3TdqPS9-aw   ,Xw4nXgUyTNaZ3TdqPS9-aw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira Fechada Colors 53lts Com Tampa Plasnew
%0A
#c, #n%0A%0A
 x R$49,50 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira Fechada Colors 53lts Com Tampa Plasnew
%0A
#c, #n%0A%0A
 x R$49,50 -> %0A%0A
Obrigado",76,,,,1,5396,,,,,,,,,,
fcTNIM28R2u0MJBExD-W6w,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,1efX3.JjTqq1A6wqNY47IA,4fbKznm1SBK0oo9kp.oM7Q,7897848705210,Não tem variação,Cesto Fechado Colors 97 Lts Com Tampa ,,," a partir de R$73,90",,,,"73,9","73,9","R$73,90",,"R$73,90",,"R$73,90","a partir de R$73,90",," x R$73,90 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/rQHuQNLT81RKWNsqJ3rR.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/rQHuQNLT81RKWNsqJ3rR.png,,,fcTNIM28R2u0MJBExD-W6w   ,fcTNIM28R2u0MJBExD-W6w ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Cesto Fechado Colors 97 Lts Com Tampa %0A
#c, #n%0A%0A
 x R$73,90 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Cesto Fechado Colors 97 Lts Com Tampa %0A
#c, #n%0A%0A
 x R$73,90 -> %0A%0A
Obrigado",76,,,,,5396,,,,,,,,,,
LYb.i6PlT9CpEviKzqoblQ,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,1efX3.JjTqq1A6wqNY47IA,4fbKznm1SBK0oo9kp.oM7Q,7897848702066,Não tem variação,Balde Frisado Preto 20 Litro (PLANSEW),,," a partir de R$18,00",,,,18,18,"R$18,00",,"R$18,00",,"R$18,00","a partir de R$18,00",," x R$18,00 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/8VD4rsBa747zt150SigN.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/8VD4rsBa747zt150SigN.png,,,LYb.i6PlT9CpEviKzqoblQ   ,LYb.i6PlT9CpEviKzqoblQ ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Balde Frisado Preto 20 Litro (PLANSEW)%0A
#c, #n%0A%0A
 x R$18,00 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Balde Frisado Preto 20 Litro (PLANSEW)%0A
#c, #n%0A%0A
 x R$18,00 -> %0A%0A
Obrigado",76,,,,,5396,,,,,,,,,,
rB5P8wflSS-dirk1Q95eJw,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,1efX3.JjTqq1A6wqNY47IA,4fbKznm1SBK0oo9kp.oM7Q,7898653553041,Não tem variação,Lixeira Frisada Preta 30 Lts (PLASMARC),,," a partir de R$29,20",,,,"29,2","29,2","R$29,20",,"R$29,20",,"R$29,20","a partir de R$29,20",," x R$29,20 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/0a1NyO1gbqoF0RjSuOXB.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/0a1NyO1gbqoF0RjSuOXB.png,,,rB5P8wflSS-dirk1Q95eJw   ,rB5P8wflSS-dirk1Q95eJw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira Frisada Preta 30 Lts (PLASMARC)%0A
#c, #n%0A%0A
 x R$29,20 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira Frisada Preta 30 Lts (PLASMARC)%0A
#c, #n%0A%0A
 x R$29,20 -> %0A%0A
Obrigado",76,,,,,5396,,,,,,,,,,
mjlcNbuQTsSneDr6JztySw,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,M7yNMddeQ-yfTVz6KtyLrg,4fbKznm1SBK0oo9kp.oM7Q,7898751021039,Não tem variação,Escorredor Duplo Com Porta Copos Cromado (DFM),,," a partir de R$60,90",,,,"60,9","60,9","R$60,90",,"R$60,90",,"R$60,90","a partir de R$60,90",," x R$60,90 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/8rNnrMBz57IKTezykdGv.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/8rNnrMBz57IKTezykdGv.png,,,mjlcNbuQTsSneDr6JztySw   ,mjlcNbuQTsSneDr6JztySw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Escorredor Duplo Com Porta Copos Cromado (DFM)%0A
#c, #n%0A%0A
 x R$60,90 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Escorredor Duplo Com Porta Copos Cromado (DFM)%0A
#c, #n%0A%0A
 x R$60,90 -> %0A%0A
Obrigado",20,,,,,5396,,,,,,,,,,
glYaOJznSJqUIRYbyVrVLA,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,U2qG0ADeQmWhEkbFgHsU1w,4fbKznm1SBK0oo9kp.oM7Q,7893308003612,Não tem variação,Bico De Torneira 3/4 X 1/2 Plastico Branco,,," a partir de R$1,95",,,,"1,95","1,95","R$1,95",,"R$1,95",,"R$1,95","a partir de R$1,95",," x R$1,95 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/1okBfKztpnfl1Phh9kgS.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/1okBfKztpnfl1Phh9kgS.png,,,glYaOJznSJqUIRYbyVrVLA   ,glYaOJznSJqUIRYbyVrVLA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Bico De Torneira 3/4 X 1/2 Plastico Branco%0A
#c, #n%0A%0A
 x R$1,95 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Bico De Torneira 3/4 X 1/2 Plastico Branco%0A
#c, #n%0A%0A
 x R$1,95 -> %0A%0A
Obrigado",25,,,,,5396,,,,,,,,,,
ZLsj4.XMRlSTjVZXZHMvWg,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,U2qG0ADeQmWhEkbFgHsU1w,4fbKznm1SBK0oo9kp.oM7Q,7893308003797,Não tem variação,Esguicho De Plastico Revolver 1/2 Garden,,," a partir de R$11,00",,,,11,11,"R$11,00",,"R$11,00",,"R$11,00","a partir de R$11,00",," x R$11,00 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/TlJ5mYUXa3k8pnkTPY5i.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/TlJ5mYUXa3k8pnkTPY5i.png,,,ZLsj4.XMRlSTjVZXZHMvWg   ,ZLsj4.XMRlSTjVZXZHMvWg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Esguicho De Plastico Revolver 1/2 Garden%0A
#c, #n%0A%0A
 x R$11,00 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Esguicho De Plastico Revolver 1/2 Garden%0A
#c, #n%0A%0A
 x R$11,00 -> %0A%0A
Obrigado",25,,,,2,5396,,,,,,,,,,
0iQxbTpSStW2Hyrj7WYqjg,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,M7yNMddeQ-yfTVz6KtyLrg,4fbKznm1SBK0oo9kp.oM7Q,7898264711403,Não tem variação,Porta Detergente/Sabao,,," a partir de R$6,20",,,,"6,2","6,2","R$6,20",,"R$6,20",,"R$6,20","a partir de R$6,20",," x R$6,20 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/uIMmGdWzVJ3KIUzG0hcD.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/uIMmGdWzVJ3KIUzG0hcD.png,,,0iQxbTpSStW2Hyrj7WYqjg   ,0iQxbTpSStW2Hyrj7WYqjg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Porta Detergente/Sabao%0A
#c, #n%0A%0A
 x R$6,20 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Porta Detergente/Sabao%0A
#c, #n%0A%0A
 x R$6,20 -> %0A%0A
Obrigado",20,,,,2,5396,,,,,,,,,,
qyAfNmCVRNSm9ca1cmb9hg,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,XOZbJUItSVaOsxMfQ8INGg,4fbKznm1SBK0oo9kp.oM7Q,7897807425579,Não tem variação,Black Suporte Multiuso C/ Rodizios 30x10cm (Arthi),,," a partir de R$37,30",,,,"37,3","37,3","R$37,30",,"R$37,30",,"R$37,30","a partir de R$37,30",," x R$37,30 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/yd7IOE0vHJXgyISFMFav.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/yd7IOE0vHJXgyISFMFav.png,,,qyAfNmCVRNSm9ca1cmb9hg   ,qyAfNmCVRNSm9ca1cmb9hg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Black Suporte Multiuso C/ Rodizios 30x10cm (Arthi)%0A
#c, #n%0A%0A
 x R$37,30 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Black Suporte Multiuso C/ Rodizios 30x10cm (Arthi)%0A
#c, #n%0A%0A
 x R$37,30 -> %0A%0A
Obrigado",49,,,,,5396,,,,,,,,,,
QYHIl.jESDagnNQDFNtEYA,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,XOZbJUItSVaOsxMfQ8INGg,4fbKznm1SBK0oo9kp.oM7Q,7897807423551,Não tem variação,Black Porta Vassouras Life (ARTHI),,," a partir de R$25,80",,,,"25,8","25,8","R$25,80",,"R$25,80",,"R$25,80","a partir de R$25,80",," x R$25,80 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/4ZxLEsbZaMC7n6nV0s8b.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/4ZxLEsbZaMC7n6nV0s8b.png,,,QYHIl.jESDagnNQDFNtEYA   ,QYHIl.jESDagnNQDFNtEYA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Black Porta Vassouras Life (ARTHI)%0A
#c, #n%0A%0A
 x R$25,80 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Black Porta Vassouras Life (ARTHI)%0A
#c, #n%0A%0A
 x R$25,80 -> %0A%0A
Obrigado",49,,,,,5396,,,,,,,,,,
wRMMPcxoS-iS3H4auLHYOQ,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,XOZbJUItSVaOsxMfQ8INGg,4fbKznm1SBK0oo9kp.oM7Q,7896042098289	,Não tem variação,Porta Sabonete Liquido 360ml (PLASUTIL),,," a partir de R$11,50",,,,"11,5","11,5","R$11,50",,"R$11,50",,"R$11,50","a partir de R$11,50",," x R$11,50 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/RgbniwTKlPbuSH2wsuIU.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/RgbniwTKlPbuSH2wsuIU.png,,,wRMMPcxoS-iS3H4auLHYOQ   ,wRMMPcxoS-iS3H4auLHYOQ ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Porta Sabonete Liquido 360ml (PLASUTIL)%0A
#c, #n%0A%0A
 x R$11,50 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Porta Sabonete Liquido 360ml (PLASUTIL)%0A
#c, #n%0A%0A
 x R$11,50 -> %0A%0A
Obrigado",49,,,,,5396,,,,,,,,,,
