Row id ValorTamanhoFragrancia,Produto id,Tamanhos id,Valor,Tamanho,TMP Fragrância Cor,Tipo de tamanho id,TMP_Produto ID + Fragrância ID,TMP Chave tripla,Indisponível,TMP Tamanho indisponivel,Lista descritivo,TMP Todas as variações,Codigo Ref,Nome do Produto,Fragrancia id,Fragrancia,Se indisponivel,Valor Promocional,Cores id,Cor
JL5-glthRP6w8odD9hc6OQ,O.TyaGxKRXKHCQUlhN7KIg,3uSg-Yg2Q2a3cud8T4qWrA,"23,5",65x130cm,"65x130cm  Verde R$ 23,50",ViU2USNJRHq0ozZts2ayIg,O.TyaGxKRXKHCQUlhN7KIg ,O.TyaGxKRXKHCQUlhN7KIg 3uSg-Yg2Q2a3cud8T4qWrA  zkdvUb.jTG2Ve8zi-8Jnlg,,65x130cm ,"65x130cm  Azul
 R$ 23,50_ 65x130cm  Vermelho R$ 23,50_ 65x130cm  Marrom R$ 23,50_ 65x130cm  Cinza R$ 23,50_ 65x130cm  Verde R$ 23,50_ 65x130cm  Amarelo R$ 23,50","65x130cm  Azul
 R$ 23,50
 65x130cm  Vermelho R$ 23,50
 65x130cm  Marrom R$ 23,50
 65x130cm  Cinza R$ 23,50
 65x130cm  Verde R$ 23,50
 65x130cm  Amarelo R$ 23,50",7891228546158,Toalha de Banho Felp. 100% Sortida 65x130cm (TEKA),,,,,zkdvUb.jTG2Ve8zi-8Jnlg,Verde
ggIcLwlcQwejHcAQ7kWX3A,O.TyaGxKRXKHCQUlhN7KIg,3uSg-Yg2Q2a3cud8T4qWrA,"23,5",65x130cm,"65x130cm  Amarelo R$ 23,50",ViU2USNJRHq0ozZts2ayIg,O.TyaGxKRXKHCQUlhN7KIg ,O.TyaGxKRXKHCQUlhN7KIg 3uSg-Yg2Q2a3cud8T4qWrA  a9aZG-NITaatv3Hw7U25jQ,,65x130cm ,"65x130cm  Azul
 R$ 23,50_ 65x130cm  Vermelho R$ 23,50_ 65x130cm  Marrom R$ 23,50_ 65x130cm  Cinza R$ 23,50_ 65x130cm  Verde R$ 23,50_ 65x130cm  Amarelo R$ 23,50","65x130cm  Azul
 R$ 23,50
 65x130cm  Vermelho R$ 23,50
 65x130cm  Marrom R$ 23,50
 65x130cm  Cinza R$ 23,50
 65x130cm  Verde R$ 23,50
 65x130cm  Amarelo R$ 23,50",7891228546158,Toalha de Banho Felp. 100% Sortida 65x130cm (TEKA),,,,,a9aZG-NITaatv3Hw7U25jQ,Amarelo
cJZG0JKNTJ22mMUSDeWMew,6.ySvrT2Rl2fCEYQuQ0ucQ,B1DTASYwQdaZdeym1nGHCQ,"10,9",120ml,"120ml Jasmim do Egito  R$ 10,90",PZOwW1.1ROSiob7KmFoQKw,6.ySvrT2Rl2fCEYQuQ0ucQ nw5e8bSRQrqCBCc3UeoZ.w,6.ySvrT2Rl2fCEYQuQ0ucQ B1DTASYwQdaZdeym1nGHCQ nw5e8bSRQrqCBCc3UeoZ.w ,,120ml ,"120ml Jasmim do Egito  R$ 10,90_ 120ml Lírio da Finlândia  R$ 10,90_ 120ml Orquídea do Caribe  R$ 10,90_ 120ml Cha Branco  R$ 11,50","120ml Jasmim do Egito  R$ 10,90
 120ml Lírio da Finlândia  R$ 10,90
 120ml Orquídea do Caribe  R$ 10,90
 120ml Cha Branco  R$ 11,50",7896013403982,Limpador Perfumado Concentrado 120ml (SECAR),nw5e8bSRQrqCBCc3UeoZ.w,Jasmim do Egito,,,,
DFABm4LES6SlDLBKWuOqUw,6.ySvrT2Rl2fCEYQuQ0ucQ,B1DTASYwQdaZdeym1nGHCQ,"10,9",120ml,"120ml Lírio da Finlândia  R$ 10,90",PZOwW1.1ROSiob7KmFoQKw,6.ySvrT2Rl2fCEYQuQ0ucQ UarBCFX8RICHMuoTGK7kXQ,6.ySvrT2Rl2fCEYQuQ0ucQ B1DTASYwQdaZdeym1nGHCQ UarBCFX8RICHMuoTGK7kXQ ,,120ml ,"120ml Jasmim do Egito  R$ 10,90_ 120ml Lírio da Finlândia  R$ 10,90_ 120ml Orquídea do Caribe  R$ 10,90_ 120ml Cha Branco  R$ 11,50","120ml Jasmim do Egito  R$ 10,90
 120ml Lírio da Finlândia  R$ 10,90
 120ml Orquídea do Caribe  R$ 10,90
 120ml Cha Branco  R$ 11,50",7896013404231,Limpador Perfumado Concentrado 120ml (SECAR),UarBCFX8RICHMuoTGK7kXQ,Lírio da Finlândia,,,,
pg.TajVZRtCeLslr5Nup5g,6.ySvrT2Rl2fCEYQuQ0ucQ,B1DTASYwQdaZdeym1nGHCQ,"10,9",120ml,"120ml Orquídea do Caribe  R$ 10,90",PZOwW1.1ROSiob7KmFoQKw,6.ySvrT2Rl2fCEYQuQ0ucQ lz9GEGdmTqSgw7p10bcjzQ,6.ySvrT2Rl2fCEYQuQ0ucQ B1DTASYwQdaZdeym1nGHCQ lz9GEGdmTqSgw7p10bcjzQ ,,120ml ,"120ml Jasmim do Egito  R$ 10,90_ 120ml Lírio da Finlândia  R$ 10,90_ 120ml Orquídea do Caribe  R$ 10,90_ 120ml Cha Branco  R$ 11,50","120ml Jasmim do Egito  R$ 10,90
 120ml Lírio da Finlândia  R$ 10,90
 120ml Orquídea do Caribe  R$ 10,90
 120ml Cha Branco  R$ 11,50",7896013404002,Limpador Perfumado Concentrado 120ml (SECAR),lz9GEGdmTqSgw7p10bcjzQ,Orquídea do Caribe,,,,
trkinucXSfWiavM9SJLk9w,TrnANQB6QU6WlTbuTrO4sA,6hKMNodgT9mSwY5Ewa9GPA,"16,3",100ml,"100ml Elementos Agua  R$ 16,30",ViU2USNJRHq0ozZts2ayIg,TrnANQB6QU6WlTbuTrO4sA 11WoRvXQS92AoePrU2buIA,TrnANQB6QU6WlTbuTrO4sA 6hKMNodgT9mSwY5Ewa9GPA 11WoRvXQS92AoePrU2buIA ,,100ml ,"100ml Elementos Agua  R$ 16,30_ 100ml Elementos Ar  R$ 16,30_ 100ml Elementos Fogo  R$ 16,30","100ml Elementos Agua  R$ 16,30
 100ml Elementos Ar  R$ 16,30
 100ml Elementos Fogo  R$ 16,30",7896013404354,Difusor de Aromas Elementos 100ML (SECAR),11WoRvXQS92AoePrU2buIA,Elementos Agua,,,,
MxsYBIjNQJO5p9Z-QE6b0A,TrnANQB6QU6WlTbuTrO4sA,6hKMNodgT9mSwY5Ewa9GPA,"16,3",100ml,"100ml Elementos Ar  R$ 16,30",ViU2USNJRHq0ozZts2ayIg,TrnANQB6QU6WlTbuTrO4sA K4V3icloSbazheswd.X5-A,TrnANQB6QU6WlTbuTrO4sA 6hKMNodgT9mSwY5Ewa9GPA K4V3icloSbazheswd.X5-A ,,100ml ,"100ml Elementos Agua  R$ 16,30_ 100ml Elementos Ar  R$ 16,30_ 100ml Elementos Fogo  R$ 16,30","100ml Elementos Agua  R$ 16,30
 100ml Elementos Ar  R$ 16,30
 100ml Elementos Fogo  R$ 16,30",7896013404378,Difusor de Aromas Elementos 100ML (SECAR),K4V3icloSbazheswd.X5-A,Elementos Ar,,,,
WLjdaMQrQxmeUaS2Ni67NA,TrnANQB6QU6WlTbuTrO4sA,6hKMNodgT9mSwY5Ewa9GPA,"16,3",100ml,"100ml Elementos Fogo  R$ 16,30",ViU2USNJRHq0ozZts2ayIg,TrnANQB6QU6WlTbuTrO4sA uSjMo6ttQ9itvKnF.DCDyg,TrnANQB6QU6WlTbuTrO4sA 6hKMNodgT9mSwY5Ewa9GPA uSjMo6ttQ9itvKnF.DCDyg ,,100ml ,"100ml Elementos Agua  R$ 16,30_ 100ml Elementos Ar  R$ 16,30_ 100ml Elementos Fogo  R$ 16,30","100ml Elementos Agua  R$ 16,30
 100ml Elementos Ar  R$ 16,30
 100ml Elementos Fogo  R$ 16,30",7896013404361,Difusor de Aromas Elementos 100ML (SECAR),uSjMo6ttQ9itvKnF.DCDyg,Elementos Fogo,,,,
n8rQQDTKSEupsviPviccyw,Co.v6tivS3yNPp2MrpLQoQ,,"24,6",," Lavanda de Paris  R$ 24,60",ViU2USNJRHq0ozZts2ayIg,Co.v6tivS3yNPp2MrpLQoQ S1L7-RRcRIGZ0wi--rtORw,Co.v6tivS3yNPp2MrpLQoQ  S1L7-RRcRIGZ0wi--rtORw ,, ," Lavanda de Paris  R$ 24,60_  Rosas de Amsterda  R$ 24,60"," Lavanda de Paris  R$ 24,60
  Rosas de Amsterda  R$ 24,60",7896013403722,Difusor de Aromas Charm 150ML (SECAR),S1L7-RRcRIGZ0wi--rtORw,Lavanda de Paris,,,,
GNdJaLCVRPuyUwlWvF16Yw,Co.v6tivS3yNPp2MrpLQoQ,,"24,6",," Rosas de Amsterda  R$ 24,60",ViU2USNJRHq0ozZts2ayIg,Co.v6tivS3yNPp2MrpLQoQ FH5YabM5ROOoFhO6v3zROw,Co.v6tivS3yNPp2MrpLQoQ  FH5YabM5ROOoFhO6v3zROw ,, ," Lavanda de Paris  R$ 24,60_  Rosas de Amsterda  R$ 24,60"," Lavanda de Paris  R$ 24,60
  Rosas de Amsterda  R$ 24,60",7896013403746,Difusor de Aromas Charm 150ML (SECAR),FH5YabM5ROOoFhO6v3zROw,Rosas de Amsterda,,,,
r2MNue9aRWCGfrWZoIvHoA,jaVX7ifcTbCX3Rl70fQjbw,XW5uiH1zT9KwBmZOvPcbPg,"14,8",400ml,"400ml Classico  R$ 14,80",PZOwW1.1ROSiob7KmFoQKw,jaVX7ifcTbCX3Rl70fQjbw LEoFnuLRS1y36vqupu-pRA,jaVX7ifcTbCX3Rl70fQjbw XW5uiH1zT9KwBmZOvPcbPg LEoFnuLRS1y36vqupu-pRA ,,400ml ,"250ml Lavanda  R$ 12,50_ 250ml Classico  R$ 13,60_ 250ml Limão  R$ 13,60_ 400ml Classico  R$ 14,80","250ml Lavanda  R$ 12,50
 250ml Classico  R$ 13,60
 250ml Limão  R$ 13,60
 400ml Classico  R$ 14,80",7891022861655,Sapólio Radium Cremoso (BOMBRIL),LEoFnuLRS1y36vqupu-pRA,Classico,,,,
vCtpO7igSkm-Ezyq8yxLDg,s0zwqp4sS3qMuK0KvVluUw,Kj6ntsnwQd-9R798KTLjaw,"53,2",4Kg,"4Kg  Azul
 R$ 53,20",PZOwW1.1ROSiob7KmFoQKw,s0zwqp4sS3qMuK0KvVluUw ,s0zwqp4sS3qMuK0KvVluUw Kj6ntsnwQd-9R798KTLjaw  urtYhKd8Q3eqzNC-pkk0jQ,,4Kg ,"4Kg  Azul
 R$ 53,20_ 4Kg  Rosa R$ 49,70_ 1,3Kg  Azul
 R$ 21,80_ 1,6kg  Azul
 R$ 22,90_ 1,6kg  Rosa R$ 22,90_ 800g  Azul
 R$ 11,20_ 800g  Rosa R$ 11,20","4Kg  Azul
 R$ 53,20
 4Kg  Rosa R$ 49,70
 1,3Kg  Azul
 R$ 21,80
 1,6kg  Azul
 R$ 22,90
 1,6kg  Rosa R$ 22,90
 800g  Azul
 R$ 11,20
 800g  Rosa R$ 11,20",7896098909874,Sabão em Pó Tixan (Ypê),,,,,urtYhKd8Q3eqzNC-pkk0jQ,"Azul
"
C19BiN5OTV-dDUDq2n5I5Q,s0zwqp4sS3qMuK0KvVluUw,Kj6ntsnwQd-9R798KTLjaw,"49,7",4Kg,"4Kg  Rosa R$ 49,70",PZOwW1.1ROSiob7KmFoQKw,s0zwqp4sS3qMuK0KvVluUw ,s0zwqp4sS3qMuK0KvVluUw Kj6ntsnwQd-9R798KTLjaw  VVpBO2gpRgqGSDhhyrFAQQ,,4Kg ,"4Kg  Azul
 R$ 53,20_ 4Kg  Rosa R$ 49,70_ 1,3Kg  Azul
 R$ 21,80_ 1,6kg  Azul
 R$ 22,90_ 1,6kg  Rosa R$ 22,90_ 800g  Azul
 R$ 11,20_ 800g  Rosa R$ 11,20","4Kg  Azul
 R$ 53,20
 4Kg  Rosa R$ 49,70
 1,3Kg  Azul
 R$ 21,80
 1,6kg  Azul
 R$ 22,90
 1,6kg  Rosa R$ 22,90
 800g  Azul
 R$ 11,20
 800g  Rosa R$ 11,20",7896098909881,Sabão em Pó Tixan (Ypê),,,,,VVpBO2gpRgqGSDhhyrFAQQ,Rosa
hWEFY1p4TnirAwFpUhiDIg,s0zwqp4sS3qMuK0KvVluUw,fnuLeePiQsi5bcEwrHDX9w,"21,8","1,3Kg","1,3Kg  Azul
 R$ 21,80",PZOwW1.1ROSiob7KmFoQKw,s0zwqp4sS3qMuK0KvVluUw ,s0zwqp4sS3qMuK0KvVluUw fnuLeePiQsi5bcEwrHDX9w  urtYhKd8Q3eqzNC-pkk0jQ,,"1,3Kg ","4Kg  Azul
 R$ 53,20_ 4Kg  Rosa R$ 49,70_ 1,3Kg  Azul
 R$ 21,80_ 1,6kg  Azul
 R$ 22,90_ 1,6kg  Rosa R$ 22,90_ 800g  Azul
 R$ 11,20_ 800g  Rosa R$ 11,20","4Kg  Azul
 R$ 53,20
 4Kg  Rosa R$ 49,70
 1,3Kg  Azul
 R$ 21,80
 1,6kg  Azul
 R$ 22,90
 1,6kg  Rosa R$ 22,90
 800g  Azul
 R$ 11,20
 800g  Rosa R$ 11,20",7896098909829,Sabão em Pó Tixan (Ypê),,,,,urtYhKd8Q3eqzNC-pkk0jQ,"Azul
"
i.mi-j7fSUO5MXG5xt04Yg,lqdGKsWiTTWLT51achpURg,,"3,3",," Fresh  R$ 3,30",PZOwW1.1ROSiob7KmFoQKw,lqdGKsWiTTWLT51achpURg Z1WMgRukTbCitYwkSsJ0ng,lqdGKsWiTTWLT51achpURg  Z1WMgRukTbCitYwkSsJ0ng ,, ," Fresh  R$ 3,30_  Indigo  R$ 3,50"," Fresh  R$ 3,30
  Indigo  R$ 3,50",7896527700614,Limpa Alumínio 500ml (TRIEX),Z1WMgRukTbCitYwkSsJ0ng,Fresh,,,,
QiNq2-TtTSSJ0YRaHix14w,lqdGKsWiTTWLT51achpURg,,"3,5",," Indigo  R$ 3,50",PZOwW1.1ROSiob7KmFoQKw,lqdGKsWiTTWLT51achpURg 8e8jFbyuTs2j0v3cIXHGXQ,lqdGKsWiTTWLT51achpURg  8e8jFbyuTs2j0v3cIXHGXQ ,, ," Fresh  R$ 3,30_  Indigo  R$ 3,50"," Fresh  R$ 3,30
  Indigo  R$ 3,50",7896527700607,Limpa Alumínio 500ml (TRIEX),8e8jFbyuTs2j0v3cIXHGXQ,Indigo,,,,
BvuFuzvsSXWOYsdX4SAOCQ,INUniEQbRx2rYjbyE3jvwg,6hKMNodgT9mSwY5Ewa9GPA,"14,5",100ml,"100ml Bambu  R$ 14,50",ViU2USNJRHq0ozZts2ayIg,INUniEQbRx2rYjbyE3jvwg IfpmeDu9QdelTvLYVsFBxg,INUniEQbRx2rYjbyE3jvwg 6hKMNodgT9mSwY5Ewa9GPA IfpmeDu9QdelTvLYVsFBxg ,,100ml ,"100ml Orquídea Negra
  R$ 16,70_ 100ml Patchouli com Tangerina  R$ 16,70_ 100ml Bambu  R$ 14,50_ 100ml Chá Branco  R$ 16,70_ 100ml Aromas Tropical  R$ 14,50_ 100ml Cereja com Avelã  R$ 14,50_ 100ml Flor de Figo  R$ 14,50","100ml Orquídea Negra
  R$ 16,70
 100ml Patchouli com Tangerina  R$ 16,70
 100ml Bambu  R$ 14,50
 100ml Chá Branco  R$ 16,70
 100ml Aromas Tropical  R$ 14,50
 100ml Cereja com Avelã  R$ 14,50
 100ml Flor de Figo  R$ 14,50",7897744504214,Difusor de Aromas (COALA) ,IfpmeDu9QdelTvLYVsFBxg,Bambu,,,,
d3wgwh7lSpCh4sQZIIZu3A,INUniEQbRx2rYjbyE3jvwg,6hKMNodgT9mSwY5Ewa9GPA,"16,7",100ml,"100ml Chá Branco  R$ 16,70",ViU2USNJRHq0ozZts2ayIg,INUniEQbRx2rYjbyE3jvwg 4FQVA0PpSVGq5lZk9obkcQ,INUniEQbRx2rYjbyE3jvwg 6hKMNodgT9mSwY5Ewa9GPA 4FQVA0PpSVGq5lZk9obkcQ ,,100ml ,"100ml Orquídea Negra
  R$ 16,70_ 100ml Patchouli com Tangerina  R$ 16,70_ 100ml Bambu  R$ 14,50_ 100ml Chá Branco  R$ 16,70_ 100ml Aromas Tropical  R$ 14,50_ 100ml Cereja com Avelã  R$ 14,50_ 100ml Flor de Figo  R$ 14,50","100ml Orquídea Negra
  R$ 16,70
 100ml Patchouli com Tangerina  R$ 16,70
 100ml Bambu  R$ 14,50
 100ml Chá Branco  R$ 16,70
 100ml Aromas Tropical  R$ 14,50
 100ml Cereja com Avelã  R$ 14,50
 100ml Flor de Figo  R$ 14,50",7897744504764,Difusor de Aromas (COALA) ,4FQVA0PpSVGq5lZk9obkcQ,Chá Branco,,,,
VtIuEJlQTn6HeuCvalFFTg,INUniEQbRx2rYjbyE3jvwg,6hKMNodgT9mSwY5Ewa9GPA,"14,5",100ml,"100ml Aromas Tropical  R$ 14,50",ViU2USNJRHq0ozZts2ayIg,INUniEQbRx2rYjbyE3jvwg 4OeQULSmRjWGMLO4fxc-Mg,INUniEQbRx2rYjbyE3jvwg 6hKMNodgT9mSwY5Ewa9GPA 4OeQULSmRjWGMLO4fxc-Mg ,,100ml ,"100ml Orquídea Negra
  R$ 16,70_ 100ml Patchouli com Tangerina  R$ 16,70_ 100ml Bambu  R$ 14,50_ 100ml Chá Branco  R$ 16,70_ 100ml Aromas Tropical  R$ 14,50_ 100ml Cereja com Avelã  R$ 14,50_ 100ml Flor de Figo  R$ 14,50","100ml Orquídea Negra
  R$ 16,70
 100ml Patchouli com Tangerina  R$ 16,70
 100ml Bambu  R$ 14,50
 100ml Chá Branco  R$ 16,70
 100ml Aromas Tropical  R$ 14,50
 100ml Cereja com Avelã  R$ 14,50
 100ml Flor de Figo  R$ 14,50",7897744502562,Difusor de Aromas (COALA) ,4OeQULSmRjWGMLO4fxc-Mg,Aromas Tropical,,,,
jqBjKwxNR4eLjnb6hsBUiw,INUniEQbRx2rYjbyE3jvwg,6hKMNodgT9mSwY5Ewa9GPA,"14,5",100ml,"100ml Cereja com Avelã  R$ 14,50",ViU2USNJRHq0ozZts2ayIg,INUniEQbRx2rYjbyE3jvwg DoEvR48rSPuviFFM54v5iA,INUniEQbRx2rYjbyE3jvwg 6hKMNodgT9mSwY5Ewa9GPA DoEvR48rSPuviFFM54v5iA ,,100ml ,"100ml Orquídea Negra
  R$ 16,70_ 100ml Patchouli com Tangerina  R$ 16,70_ 100ml Bambu  R$ 14,50_ 100ml Chá Branco  R$ 16,70_ 100ml Aromas Tropical  R$ 14,50_ 100ml Cereja com Avelã  R$ 14,50_ 100ml Flor de Figo  R$ 14,50","100ml Orquídea Negra
  R$ 16,70
 100ml Patchouli com Tangerina  R$ 16,70
 100ml Bambu  R$ 14,50
 100ml Chá Branco  R$ 16,70
 100ml Aromas Tropical  R$ 14,50
 100ml Cereja com Avelã  R$ 14,50
 100ml Flor de Figo  R$ 14,50",7897744503972,Difusor de Aromas (COALA) ,DoEvR48rSPuviFFM54v5iA,Cereja com Avelã,,,,
4HCNCp01QS2mXkVPDDkRvA,INUniEQbRx2rYjbyE3jvwg,6hKMNodgT9mSwY5Ewa9GPA,"14,5",100ml,"100ml Flor de Figo  R$ 14,50",ViU2USNJRHq0ozZts2ayIg,INUniEQbRx2rYjbyE3jvwg RktSB8T1QV6.QsV7NX9x-A,INUniEQbRx2rYjbyE3jvwg 6hKMNodgT9mSwY5Ewa9GPA RktSB8T1QV6.QsV7NX9x-A ,,100ml ,"100ml Orquídea Negra
  R$ 16,70_ 100ml Patchouli com Tangerina  R$ 16,70_ 100ml Bambu  R$ 14,50_ 100ml Chá Branco  R$ 16,70_ 100ml Aromas Tropical  R$ 14,50_ 100ml Cereja com Avelã  R$ 14,50_ 100ml Flor de Figo  R$ 14,50","100ml Orquídea Negra
  R$ 16,70
 100ml Patchouli com Tangerina  R$ 16,70
 100ml Bambu  R$ 14,50
 100ml Chá Branco  R$ 16,70
 100ml Aromas Tropical  R$ 14,50
 100ml Cereja com Avelã  R$ 14,50
 100ml Flor de Figo  R$ 14,50",7897744503989,Difusor de Aromas (COALA) ,RktSB8T1QV6.QsV7NX9x-A,Flor de Figo,,,,
0x9mZWRGTTiIn-hvdqiAHA,VuNnTIU8TjeviIbO9we6wg,,"12,8",," Bambu  R$ 12,80",PZOwW1.1ROSiob7KmFoQKw,VuNnTIU8TjeviIbO9we6wg IfpmeDu9QdelTvLYVsFBxg,VuNnTIU8TjeviIbO9we6wg  IfpmeDu9QdelTvLYVsFBxg ,, ," Bambu  R$ 12,80_  Cha Branco  R$ 12,80_  Frutas Vermelhas  R$ 12,80_  Alecrim  R$ 12,80_  Lavanda  R$ 12,80_  Erva Doce  R$ 12,80_  Patchouli com Tangerina  R$ 12,80"," Bambu  R$ 12,80
  Cha Branco  R$ 12,80
  Frutas Vermelhas  R$ 12,80
  Alecrim  R$ 12,80
  Lavanda  R$ 12,80
  Erva Doce  R$ 12,80
  Patchouli com Tangerina  R$ 12,80",7897744504887,Sabonete Líquido Cremoso 500ml (COALA),IfpmeDu9QdelTvLYVsFBxg,Bambu,,,,
yrMTCJiDRVu8tVivZIfj3g,VuNnTIU8TjeviIbO9we6wg,,"12,8",," Cha Branco  R$ 12,80",PZOwW1.1ROSiob7KmFoQKw,VuNnTIU8TjeviIbO9we6wg cJe84MHlSraeWbWKLQkR7A,VuNnTIU8TjeviIbO9we6wg  cJe84MHlSraeWbWKLQkR7A ,, ," Bambu  R$ 12,80_  Cha Branco  R$ 12,80_  Frutas Vermelhas  R$ 12,80_  Alecrim  R$ 12,80_  Lavanda  R$ 12,80_  Erva Doce  R$ 12,80_  Patchouli com Tangerina  R$ 12,80"," Bambu  R$ 12,80
  Cha Branco  R$ 12,80
  Frutas Vermelhas  R$ 12,80
  Alecrim  R$ 12,80
  Lavanda  R$ 12,80
  Erva Doce  R$ 12,80
  Patchouli com Tangerina  R$ 12,80",7897744504917,Sabonete Líquido Cremoso 500ml (COALA),cJe84MHlSraeWbWKLQkR7A,Cha Branco,,,,
3eg.3GjaTlO8sAPm9FRi8Q,VuNnTIU8TjeviIbO9we6wg,,"12,8",," Frutas Vermelhas  R$ 12,80",PZOwW1.1ROSiob7KmFoQKw,VuNnTIU8TjeviIbO9we6wg BrtbiNKtTqKfMGw0y1wjUA,VuNnTIU8TjeviIbO9we6wg  BrtbiNKtTqKfMGw0y1wjUA ,, ," Bambu  R$ 12,80_  Cha Branco  R$ 12,80_  Frutas Vermelhas  R$ 12,80_  Alecrim  R$ 12,80_  Lavanda  R$ 12,80_  Erva Doce  R$ 12,80_  Patchouli com Tangerina  R$ 12,80"," Bambu  R$ 12,80
  Cha Branco  R$ 12,80
  Frutas Vermelhas  R$ 12,80
  Alecrim  R$ 12,80
  Lavanda  R$ 12,80
  Erva Doce  R$ 12,80
  Patchouli com Tangerina  R$ 12,80",7897744504900,Sabonete Líquido Cremoso 500ml (COALA),BrtbiNKtTqKfMGw0y1wjUA,Frutas Vermelhas,,,,
ODhXJTEySpS40jPLYYAXTA,VuNnTIU8TjeviIbO9we6wg,,"12,8",," Alecrim  R$ 12,80",PZOwW1.1ROSiob7KmFoQKw,VuNnTIU8TjeviIbO9we6wg 5-3tGRplRAiv7vbIWIgH8A,VuNnTIU8TjeviIbO9we6wg  5-3tGRplRAiv7vbIWIgH8A ,, ," Bambu  R$ 12,80_  Cha Branco  R$ 12,80_  Frutas Vermelhas  R$ 12,80_  Alecrim  R$ 12,80_  Lavanda  R$ 12,80_  Erva Doce  R$ 12,80_  Patchouli com Tangerina  R$ 12,80"," Bambu  R$ 12,80
  Cha Branco  R$ 12,80
  Frutas Vermelhas  R$ 12,80
  Alecrim  R$ 12,80
  Lavanda  R$ 12,80
  Erva Doce  R$ 12,80
  Patchouli com Tangerina  R$ 12,80",7897744504924,Sabonete Líquido Cremoso 500ml (COALA),5-3tGRplRAiv7vbIWIgH8A,Alecrim,,,,
q6MaqUrQQk-kvz6M.SWopA,SvptZdUsQKCD38RAZXx7Cg,5Ihv7VJ-Qm2Cb2TpWeXDrg,"13,5",120ml,"120ml Capim Limão  R$ 13,50",ViU2USNJRHq0ozZts2ayIg,SvptZdUsQKCD38RAZXx7Cg V3ixkpErRsmj-9P3S5zYzQ,SvptZdUsQKCD38RAZXx7Cg 5Ihv7VJ-Qm2Cb2TpWeXDrg V3ixkpErRsmj-9P3S5zYzQ ,,120ml ,"120ml Orquídea Negra  R$ 16,70_ 120ml Algodão  R$ 16,70_ 120ml Citronela  R$ 14,30_ 120ml Algas Marinhas  R$ 14,30_ 120ml Bambu  R$ 16,70_ 120ml Cereja com Avelã  R$ 16,90_ 120ml Cha Branco  R$ 16,70_ 120ml Cravo e Canela  R$ 14,30_ 120ml Erva Doce  R$ 13,50_ 120ml Eucalipto Citriodora  R$ 14,30_ 120ml Eucalipto Globulos  R$ 13,50_ 120ml Flor de Figo  R$ 15,90_ 120ml Floral  R$ 14,30_ 120ml Hortela  R$ 13,50_ 120ml Lavanda  R$ 16,70_ 120ml Lima Limão  R$ 16,00_ 120ml Orquidea  R$ 15,90_ 120ml Patchouli  R$ 14,30_ 120ml Pinho  R$ 14,30_ 120ml Roma  R$ 14,30_ 120ml Soft  R$ 14,30_ 120ml Talco  R$ 16,70_ 120ml Capim Limão  R$ 13,50_ 120ml Cha Branco  R$ 16,70","120ml Orquídea Negra  R$ 16,70
 120ml Algodão  R$ 16,70
 120ml Citronela  R$ 14,30
 120ml Algas Marinhas  R$ 14,30
 120ml Bambu  R$ 16,70
 120ml Cereja com Avelã  R$ 16,90
 120ml Cha Branco  R$ 16,70
 120ml Cravo e Canela  R$ 14,30
 120ml Erva Doce  R$ 13,50
 120ml Eucalipto Citriodora  R$ 14,30
 120ml Eucalipto Globulos  R$ 13,50
 120ml Flor de Figo  R$ 15,90
 120ml Floral  R$ 14,30
 120ml Hortela  R$ 13,50
 120ml Lavanda  R$ 16,70
 120ml Lima Limão  R$ 16,00
 120ml Orquidea  R$ 15,90
 120ml Patchouli  R$ 14,30
 120ml Pinho  R$ 14,30
 120ml Roma  R$ 14,30
 120ml Soft  R$ 14,30
 120ml Talco  R$ 16,70
 120ml Capim Limão  R$ 13,50
 120ml Cha Branco  R$ 16,70",7897744502166,Odorizador de Ambientes 120ml (COALA),V3ixkpErRsmj-9P3S5zYzQ,Capim Limão,,,,
